id,currentteamid,playername,currentteam,position,lastupdated,goals,assists,pim,shots,games,hits,powerplaygoals,powerplaypoints,faceoffpct,blocked,plusminus,points,timeonicepergame
8470600,25,Ryan Suter,Dallas Stars,Defenseman,"10/27/2022, 19:13:40",0.0,2.0,4.0,4.0,7.0,8.0,0.0,1.0,0.0,9.0,-3.0,2.0,23.01
8470794,25,Joe Pavelski,Dallas Stars,Center,"10/27/2022, 19:13:40",4.0,3.0,0.0,20.0,7.0,9.0,1.0,2.0,42.86,5.0,5.0,7.0,15.2
8473994,25,Jamie Benn,Dallas Stars,Left Wing,"10/27/2022, 19:13:41",0.0,3.0,4.0,11.0,7.0,12.0,0.0,2.0,60.29,2.0,-1.0,3.0,13.59
8475794,25,Tyler Seguin,Dallas Stars,Center,"10/27/2022, 19:13:41",2.0,4.0,2.0,17.0,7.0,10.0,1.0,3.0,50.48,1.0,0.0,6.0,17.01
8475825,25,Jani Hakanpaa,Dallas Stars,Defenseman,"10/27/2022, 19:13:41",1.0,0.0,19.0,9.0,7.0,29.0,0.0,0.0,0.0,10.0,1.0,1.0,18.11
8476525,25,Colin Miller,Dallas Stars,Defenseman,"10/27/2022, 19:13:41",0.0,0.0,15.0,5.0,7.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,17.13
8476822,25,Luke Glendening,Dallas Stars,Center,"10/27/2022, 19:13:41",1.0,0.0,4.0,6.0,7.0,10.0,0.0,0.0,69.57,6.0,3.0,1.0,12.08
8476889,25,Radek Faksa,Dallas Stars,Center,"10/27/2022, 19:13:41",0.0,1.0,4.0,3.0,7.0,7.0,0.0,0.0,45.1,2.0,3.0,1.0,12.43
8476902,25,Esa Lindell,Dallas Stars,Defenseman,"10/27/2022, 19:13:42",1.0,2.0,6.0,6.0,7.0,8.0,0.0,0.0,0.0,9.0,4.0,3.0,19.4
8477810,25,Joel Hanley,Dallas Stars,Defenseman,"10/27/2022, 19:13:42",0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.14
8478449,25,Roope Hintz,Dallas Stars,Center,"10/27/2022, 19:13:42",2.0,5.0,0.0,13.0,7.0,3.0,0.0,1.0,53.33,5.0,4.0,7.0,15.55
8478495,25,Denis Gurianov,Dallas Stars,Right Wing,"10/27/2022, 19:13:42",0.0,0.0,2.0,10.0,6.0,2.0,0.0,0.0,0.0,5.0,-1.0,0.0,12.48
8478975,25,Mason Marchment,Dallas Stars,Left Wing,"10/27/2022, 19:13:42",3.0,3.0,2.0,20.0,7.0,15.0,1.0,2.0,0.0,4.0,0.0,6.0,16.12
8480027,25,Jason Robertson,Dallas Stars,Left Wing,"10/27/2022, 19:13:42",2.0,5.0,2.0,20.0,7.0,4.0,1.0,3.0,0.0,0.0,4.0,7.0,16.17
8480036,25,Miro Heiskanen,Dallas Stars,Defenseman,"10/27/2022, 19:13:43",2.0,1.0,6.0,15.0,6.0,5.0,1.0,1.0,0.0,8.0,6.0,3.0,24.48
8480848,25,Ty Dellandrea,Dallas Stars,Center,"10/27/2022, 19:13:43",0.0,3.0,2.0,7.0,7.0,12.0,0.0,0.0,38.46,5.0,0.0,3.0,15.08
8480878,25,Nils Lundkvist,Dallas Stars,Defenseman,"10/27/2022, 19:13:43",0.0,3.0,0.0,11.0,7.0,7.0,0.0,1.0,0.0,10.0,0.0,3.0,17.35
8481641,25,Joel Kiviranta,Dallas Stars,Left Wing,"10/27/2022, 19:13:43",2.0,0.0,6.0,11.0,7.0,11.0,0.0,0.0,0.0,6.0,2.0,2.0,12.27
8481712,25,Matej Blumel,Dallas Stars,Right Wing,"10/27/2022, 19:13:43",,,,,,,,,,,,,
8482740,25,Wyatt Johnston,Dallas Stars,Center,"10/27/2022, 19:13:43",3.0,1.0,2.0,9.0,7.0,2.0,1.0,2.0,34.62,5.0,0.0,4.0,14.23
8480113,26,Alex Iafallo,Los Angeles Kings,Left Wing,"10/27/2022, 19:13:43",2.0,3.0,2.0,6.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,15.32
8471303,26,Alexander Edler,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:44",0.0,0.0,4.0,4.0,5.0,8.0,0.0,0.0,0.0,8.0,-1.0,0.0,13.27
8471685,26,Anze Kopitar,Los Angeles Kings,Center,"10/27/2022, 19:13:44",1.0,6.0,2.0,14.0,8.0,8.0,0.0,2.0,60.37,13.0,-5.0,7.0,19.41
8474563,26,Drew Doughty,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:44",1.0,3.0,12.0,18.0,8.0,12.0,1.0,3.0,0.0,11.0,-3.0,4.0,27.34
8476479,26,Phillip Danault,Los Angeles Kings,Center,"10/27/2022, 19:13:44",4.0,0.0,2.0,17.0,8.0,9.0,0.0,0.0,51.2,10.0,-1.0,4.0,19.04
8477942,26,Kevin Fiala,Los Angeles Kings,Left Wing,"10/27/2022, 19:13:44",1.0,5.0,6.0,18.0,8.0,4.0,1.0,3.0,0.0,5.0,-5.0,6.0,17.29
8477960,26,Adrian Kempe,Los Angeles Kings,Center,"10/27/2022, 19:13:45",5.0,2.0,10.0,17.0,8.0,12.0,0.0,1.0,0.0,2.0,-2.0,7.0,17.59
8477962,26,Brendan Lemieux,Los Angeles Kings,Left Wing,"10/27/2022, 19:13:45",0.0,2.0,15.0,11.0,7.0,18.0,0.0,0.0,100.0,5.0,-1.0,2.0,9.58
8478042,26,Viktor Arvidsson,Los Angeles Kings,Left Wing,"10/27/2022, 19:13:45",1.0,2.0,4.0,11.0,6.0,1.0,0.0,0.0,55.56,4.0,-1.0,3.0,16.16
8478911,26,Matt Roy,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:45",3.0,1.0,0.0,19.0,8.0,11.0,0.0,0.0,0.0,19.0,-1.0,4.0,18.47
8479336,26,Carl Grundstrom,Los Angeles Kings,Right Wing,"10/27/2022, 19:13:45",1.0,0.0,0.0,13.0,7.0,22.0,1.0,1.0,0.0,2.0,-3.0,1.0,11.27
8479675,26,Trevor Moore,Los Angeles Kings,Center,"10/27/2022, 19:13:45",0.0,5.0,0.0,26.0,8.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,18.13
8479994,26,Jaret Anderson-Dolan,Los Angeles Kings,Center,"10/27/2022, 19:13:45",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.31
8479998,26,Mikey Anderson,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:46",0.0,3.0,2.0,11.0,8.0,13.0,0.0,0.0,0.0,9.0,-1.0,3.0,21.27
8480014,26,Gabriel Vilardi,Los Angeles Kings,Center,"10/27/2022, 19:13:46",5.0,4.0,2.0,19.0,8.0,4.0,2.0,2.0,31.25,3.0,0.0,9.0,15.35
8480336,26,Sean Walker,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:46",0.0,0.0,4.0,8.0,5.0,8.0,0.0,0.0,0.0,5.0,-1.0,0.0,13.19
8480434,26,Sean Durzi,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:46",1.0,3.0,4.0,13.0,7.0,8.0,0.0,1.0,0.0,10.0,-3.0,4.0,21.3
8481481,26,Blake Lizotte,Los Angeles Kings,Center,"10/27/2022, 19:13:46",1.0,0.0,4.0,10.0,8.0,7.0,0.0,0.0,52.78,4.0,1.0,1.0,11.03
8481560,26,Arthur Kaliyev,Los Angeles Kings,Right Wing,"10/27/2022, 19:13:46",1.0,3.0,2.0,14.0,7.0,2.0,0.0,1.0,0.0,2.0,-2.0,4.0,10.3
8482124,26,Quinton Byfield,Los Angeles Kings,Center,"10/27/2022, 19:13:46",0.0,3.0,4.0,5.0,8.0,4.0,0.0,0.0,48.44,2.0,-1.0,3.0,11.46
8482730,26,Brandt Clarke,Los Angeles Kings,Defenseman,"10/27/2022, 19:13:47",0.0,2.0,6.0,7.0,7.0,2.0,0.0,1.0,0.0,11.0,-1.0,2.0,13.16
8478906,28,Markus Nutivaara,San Jose Sharks,Defenseman,"10/27/2022, 19:13:47",,,,,,,,,,,,,
8471709,28,Marc-Edouard Vlasic,San Jose Sharks,Defenseman,"10/27/2022, 19:13:47",0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,14.0,-5.0,0.0,18.34
8474009,28,Nick Bonino,San Jose Sharks,Center,"10/27/2022, 19:13:47",0.0,0.0,2.0,8.0,7.0,4.0,0.0,0.0,47.83,8.0,-4.0,0.0,16.09
8474053,28,Logan Couture,San Jose Sharks,Center,"10/27/2022, 19:13:47",2.0,2.0,2.0,12.0,9.0,11.0,1.0,1.0,50.89,7.0,-6.0,4.0,17.53
8474578,28,Erik Karlsson,San Jose Sharks,Defenseman,"10/27/2022, 19:13:47",3.0,3.0,0.0,15.0,9.0,3.0,0.0,1.0,0.0,9.0,-1.0,6.0,23.47
8476442,28,Matt Nieto,San Jose Sharks,Left Wing,"10/27/2022, 19:13:47",1.0,2.0,4.0,10.0,9.0,11.0,0.0,0.0,0.0,4.0,-1.0,3.0,13.28
8476449,28,Scott Harrington,San Jose Sharks,Defenseman,"10/27/2022, 19:13:48",0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,15.47
8476881,28,Tomas Hertl,San Jose Sharks,Center,"10/27/2022, 19:13:48",1.0,3.0,4.0,21.0,9.0,10.0,0.0,0.0,49.38,7.0,-7.0,4.0,18.41
8476988,28,Matt Benning,San Jose Sharks,Defenseman,"10/27/2022, 19:13:48",0.0,1.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,8.0,-6.0,1.0,18.08
8477034,28,Jaycob Megna,San Jose Sharks,Defenseman,"10/27/2022, 19:13:48",0.0,3.0,2.0,4.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,3.0,16.36
8478067,28,Oskar Lindblom,San Jose Sharks,Left Wing,"10/27/2022, 19:13:48",0.0,3.0,0.0,7.0,8.0,11.0,0.0,1.0,75.0,4.0,-1.0,3.0,11.5
8478099,28,Kevin Labanc,San Jose Sharks,Right Wing,"10/27/2022, 19:13:48",1.0,1.0,0.0,16.0,8.0,5.0,0.0,0.0,0.0,3.0,-4.0,2.0,15.33
8478414,28,Timo Meier,San Jose Sharks,Right Wing,"10/27/2022, 19:13:49",0.0,2.0,0.0,42.0,9.0,21.0,0.0,0.0,20.0,2.0,-6.0,2.0,19.04
8478431,28,Evgeny Svechnikov,San Jose Sharks,Left Wing,"10/27/2022, 19:13:49",2.0,2.0,2.0,10.0,8.0,10.0,0.0,0.0,83.33,3.0,1.0,4.0,11.07
8478904,28,Steven Lorentz,San Jose Sharks,Center,"10/27/2022, 19:13:49",1.0,2.0,0.0,11.0,9.0,13.0,0.0,0.0,45.0,5.0,1.0,3.0,13.28
8479316,28,Luke Kunin,San Jose Sharks,Center,"10/27/2022, 19:13:49",1.0,3.0,10.0,20.0,9.0,19.0,1.0,2.0,0.0,12.0,-6.0,4.0,17.43
8479393,28,Noah Gregor,San Jose Sharks,Center,"10/27/2022, 19:13:49",0.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,-2.0,0.0,10.57
8479981,28,Jonah Gadjovich,San Jose Sharks,Left Wing,"10/27/2022, 19:13:49",0.0,0.0,9.0,4.0,5.0,10.0,0.0,0.0,33.33,0.0,-1.0,0.0,9.55
8479983,28,Mario Ferraro,San Jose Sharks,Defenseman,"10/27/2022, 19:13:49",0.0,3.0,4.0,9.0,9.0,8.0,0.0,1.0,0.0,18.0,-4.0,3.0,22.57
8480160,28,Radim Simek,San Jose Sharks,Defenseman,"10/27/2022, 19:13:50",1.0,0.0,6.0,10.0,9.0,15.0,0.0,0.0,0.0,15.0,-6.0,1.0,15.35
8481477,28,Nico Sturm,San Jose Sharks,Center,"10/27/2022, 19:13:50",4.0,0.0,4.0,16.0,9.0,19.0,0.0,0.0,59.38,6.0,2.0,4.0,13.25
8482222,28,Alexander Barabanov,San Jose Sharks,Left Wing,"10/27/2022, 19:13:50",0.0,1.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,-5.0,1.0,17.03
8479941,29,Justin Danforth,Columbus Blue Jackets,Right Wing,"10/27/2022, 19:13:50",2.0,1.0,4.0,10.0,6.0,7.0,0.0,0.0,30.77,1.0,-3.0,3.0,13.23
8480871,29,Adam Boqvist,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:50",0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,-1.0,0.0,15.56
8481161,29,Jake Christiansen,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:50",,,,,,,,,,,,,
8474161,29,Jakub Voracek,Columbus Blue Jackets,Right Wing,"10/27/2022, 19:13:50",0.0,5.0,0.0,11.0,8.0,2.0,0.0,0.0,100.0,6.0,-5.0,5.0,15.39
8474679,29,Gustav Nyquist,Columbus Blue Jackets,Left Wing,"10/27/2022, 19:13:51",2.0,2.0,4.0,14.0,8.0,9.0,0.0,0.0,33.33,4.0,1.0,4.0,18.16
8475790,29,Erik Gudbranson,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:51",0.0,3.0,6.0,8.0,8.0,14.0,0.0,0.0,0.0,13.0,-7.0,3.0,18.41
8476346,29,Johnny Gaudreau,Columbus Blue Jackets,Left Wing,"10/27/2022, 19:13:51",5.0,3.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.32
8476374,29,Sean Kuraly,Columbus Blue Jackets,Center,"10/27/2022, 19:13:51",1.0,2.0,2.0,10.0,8.0,20.0,0.0,0.0,46.15,7.0,-4.0,3.0,13.19
8476432,29,Boone Jenner,Columbus Blue Jackets,Center,"10/27/2022, 19:13:51",1.0,3.0,6.0,25.0,8.0,12.0,0.0,0.0,59.28,15.0,0.0,4.0,20.33
8478458,29,Jack Roslovic,Columbus Blue Jackets,Center,"10/27/2022, 19:13:51",1.0,4.0,0.0,14.0,8.0,7.0,0.0,0.0,50.98,1.0,1.0,5.0,15.45
8478460,29,Zach Werenski,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:52",2.0,2.0,0.0,29.0,8.0,3.0,0.0,0.0,0.0,17.0,-1.0,4.0,24.57
8478882,29,Vladislav Gavrikov,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:52",1.0,1.0,4.0,7.0,8.0,11.0,0.0,0.0,0.0,11.0,3.0,2.0,21.44
8479339,29,Patrik Laine,Columbus Blue Jackets,Left Wing,"10/27/2022, 19:13:52",1.0,0.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,16.1
8479369,29,Andrew Peeke,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:52",2.0,1.0,8.0,12.0,8.0,13.0,0.0,0.0,0.0,13.0,4.0,3.0,20.09
8479402,29,Jake Bean,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:52",1.0,3.0,4.0,10.0,8.0,8.0,0.0,0.0,0.0,9.0,-2.0,4.0,14.53
8479671,29,Mathieu Olivier,Columbus Blue Jackets,Right Wing,"10/27/2022, 19:13:52",0.0,1.0,7.0,9.0,8.0,20.0,0.0,0.0,0.0,6.0,-2.0,1.0,9.44
8479945,29,Gavin Bayreuther,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:52",,,,,,,,,,,,,
8480762,29,Eric Robinson,Columbus Blue Jackets,Left Wing,"10/27/2022, 19:13:53",1.0,1.0,2.0,8.0,8.0,14.0,0.0,0.0,0.0,5.0,-3.0,2.0,12.52
8480853,29,Liam Foudy,Columbus Blue Jackets,Center,"10/27/2022, 19:13:53",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.23
8482475,29,Yegor Chinakhov,Columbus Blue Jackets,Right Wing,"10/27/2022, 19:13:53",1.0,4.0,4.0,10.0,8.0,8.0,0.0,0.0,0.0,5.0,-4.0,5.0,12.52
8482660,29,Kent Johnson,Columbus Blue Jackets,Center,"10/27/2022, 19:13:53",3.0,2.0,2.0,12.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,12.37
8482705,29,Cole Sillinger,Columbus Blue Jackets,Center,"10/27/2022, 19:13:53",0.0,1.0,6.0,11.0,8.0,12.0,0.0,0.0,49.37,1.0,-1.0,1.0,12.29
8483460,29,David Jiricek,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:53",,,,,,,,,,,,,
8483565,29,Nick Blankenburg,Columbus Blue Jackets,Defenseman,"10/27/2022, 19:13:54",1.0,1.0,2.0,8.0,4.0,10.0,0.0,0.0,0.0,6.0,-2.0,2.0,16.04
8478413,30,Jordan Greenway,Minnesota Wild,Left Wing,"10/27/2022, 19:13:54",0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.58
8477205,30,Andrej Sustr,Minnesota Wild,Defenseman,"10/27/2022, 19:13:54",,,,,,,,,,,,,
8471274,30,Alex Goligoski,Minnesota Wild,Defenseman,"10/27/2022, 19:13:54",0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,3.0,-5.0,0.0,14.21
8474716,30,Jared Spurgeon,Minnesota Wild,Defenseman,"10/27/2022, 19:13:54",1.0,2.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,13.0,2.0,3.0,21.59
8475220,30,Marcus Foligno,Minnesota Wild,Left Wing,"10/27/2022, 19:13:54",1.0,2.0,11.0,10.0,6.0,15.0,0.0,2.0,0.0,2.0,-5.0,3.0,14.2
8475692,30,Mats Zuccarello,Minnesota Wild,Right Wing,"10/27/2022, 19:13:54",4.0,6.0,2.0,22.0,6.0,4.0,3.0,7.0,42.86,3.0,-8.0,10.0,20.53
8475750,30,Jon Merrill,Minnesota Wild,Defenseman,"10/27/2022, 19:13:55",0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,-1.0,0.0,15.19
8476463,30,Jonas Brodin,Minnesota Wild,Defenseman,"10/27/2022, 19:13:55",0.0,2.0,8.0,5.0,6.0,5.0,0.0,0.0,0.0,6.0,-5.0,2.0,21.01
8476856,30,Matt Dumba,Minnesota Wild,Defenseman,"10/27/2022, 19:13:55",0.0,2.0,2.0,8.0,6.0,13.0,0.0,0.0,0.0,14.0,-4.0,2.0,20.48
8477451,30,Ryan Hartman,Minnesota Wild,Right Wing,"10/27/2022, 19:13:55",0.0,2.0,8.0,15.0,6.0,6.0,0.0,0.0,43.75,1.0,-1.0,2.0,16.33
8477919,30,Frederick Gaudreau,Minnesota Wild,Center,"10/27/2022, 19:13:55",0.0,1.0,0.0,14.0,6.0,2.0,0.0,0.0,67.39,2.0,1.0,1.0,16.42
8478136,30,Jacob Middleton,Minnesota Wild,Defenseman,"10/27/2022, 19:13:55",1.0,3.0,8.0,12.0,6.0,6.0,0.0,0.0,0.0,13.0,3.0,4.0,19.29
8478493,30,Joel Eriksson Ek,Minnesota Wild,Center,"10/27/2022, 19:13:55",4.0,1.0,8.0,24.0,6.0,11.0,2.0,2.0,45.54,5.0,-4.0,5.0,20.18
8478864,30,Kirill Kaprizov,Minnesota Wild,Left Wing,"10/27/2022, 19:13:55",4.0,4.0,6.0,23.0,6.0,8.0,2.0,5.0,0.0,1.0,-6.0,8.0,22.05
8479351,30,Sam Steel,Minnesota Wild,Center,"10/27/2022, 19:13:55",2.0,0.0,2.0,6.0,6.0,3.0,0.0,0.0,42.22,2.0,1.0,2.0,11.33
8479370,30,Tyson Jost,Minnesota Wild,Center,"10/27/2022, 19:13:56",0.0,1.0,0.0,4.0,6.0,4.0,0.0,0.0,61.11,6.0,-5.0,1.0,14.21
8479520,30,Brandon Duhaime,Minnesota Wild,Right Wing,"10/27/2022, 19:13:56",2.0,1.0,9.0,8.0,6.0,15.0,0.0,0.0,0.0,3.0,1.0,3.0,8.23
8480884,30,Calen Addison,Minnesota Wild,Defenseman,"10/27/2022, 19:13:56",0.0,6.0,2.0,8.0,6.0,2.0,0.0,4.0,0.0,5.0,-7.0,6.0,17.32
8480980,30,Connor Dewar,Minnesota Wild,Center,"10/27/2022, 19:13:56",0.0,1.0,0.0,3.0,5.0,7.0,0.0,0.0,26.67,0.0,-1.0,1.0,8.05
8481557,30,Matt Boldy,Minnesota Wild,Left Wing,"10/27/2022, 19:13:56",3.0,3.0,2.0,22.0,6.0,9.0,1.0,3.0,25.0,1.0,2.0,6.0,19.21
8482079,30,Marco Rossi,Minnesota Wild,Center,"10/27/2022, 19:13:56",0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,56.67,1.0,-2.0,0.0,10.28
8477940,52,Nikolaj Ehlers,Winnipeg Jets,Left Wing,"10/27/2022, 19:13:56",0.0,3.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,19.0
8471218,52,Blake Wheeler,Winnipeg Jets,Right Wing,"10/27/2022, 19:13:57",0.0,4.0,4.0,12.0,6.0,6.0,0.0,0.0,50.0,3.0,2.0,4.0,17.02
8474040,52,Sam Gagner,Winnipeg Jets,Center,"10/27/2022, 19:13:57",3.0,0.0,0.0,8.0,6.0,1.0,1.0,1.0,33.33,0.0,2.0,3.0,11.1
8475455,52,Brenden Dillon,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:57",0.0,1.0,2.0,8.0,6.0,18.0,0.0,0.0,0.0,13.0,0.0,1.0,19.37
8476331,52,Dylan DeMelo,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:57",0.0,0.0,0.0,5.0,6.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0,17.37
8476392,52,Adam Lowry,Winnipeg Jets,Center,"10/27/2022, 19:13:57",0.0,3.0,2.0,11.0,6.0,14.0,0.0,1.0,45.12,3.0,0.0,3.0,14.44
8476460,52,Mark Scheifele,Winnipeg Jets,Center,"10/27/2022, 19:13:57",4.0,0.0,0.0,20.0,6.0,7.0,1.0,1.0,47.87,4.0,-3.0,4.0,20.41
8476952,52,Dominic Toninato,Winnipeg Jets,Center,"10/27/2022, 19:13:57",,,,,,,,,,,,,
8477220,52,Nate Schmidt,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:58",0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,20.56
8477357,52,Saku Maenalanen,Winnipeg Jets,Right Wing,"10/27/2022, 19:13:58",0.0,1.0,0.0,5.0,6.0,22.0,0.0,0.0,0.0,4.0,-1.0,1.0,10.28
8477504,52,Josh Morrissey,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:58",0.0,5.0,13.0,9.0,6.0,5.0,0.0,0.0,0.0,12.0,2.0,5.0,21.25
8478398,52,Kyle Connor,Winnipeg Jets,Left Wing,"10/27/2022, 19:13:58",1.0,2.0,0.0,20.0,6.0,6.0,0.0,0.0,0.0,3.0,-2.0,3.0,20.22
8478476,52,Kyle Capobianco,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:58",,,,,,,,,,,,,
8478891,52,Mason Appleton,Winnipeg Jets,Center,"10/27/2022, 19:13:58",0.0,3.0,4.0,9.0,6.0,13.0,0.0,0.0,0.0,2.0,-2.0,3.0,16.52
8479378,52,Logan Stanley,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:58",0.0,0.0,6.0,3.0,5.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,14.48
8479400,52,Pierre-Luc Dubois,Winnipeg Jets,Left Wing,"10/27/2022, 19:13:59",2.0,2.0,8.0,17.0,6.0,9.0,0.0,1.0,49.28,3.0,-1.0,4.0,17.36
8479536,52,Axel Jonsson-Fjallby,Winnipeg Jets,Left Wing,"10/27/2022, 19:13:59",0.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.55
8480049,52,Dylan Samberg,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:59",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,15.25
8480145,52,Neal Pionk,Winnipeg Jets,Defenseman,"10/27/2022, 19:13:59",3.0,2.0,0.0,19.0,6.0,18.0,0.0,0.0,0.0,7.0,-1.0,5.0,22.15
8480289,52,Morgan Barron,Winnipeg Jets,Center,"10/27/2022, 19:13:59",1.0,0.0,2.0,14.0,6.0,7.0,0.0,0.0,66.67,6.0,1.0,1.0,13.3
8481019,52,David Gustafsson,Winnipeg Jets,Center,"10/27/2022, 19:13:59",0.0,1.0,0.0,2.0,6.0,4.0,0.0,0.0,48.28,2.0,1.0,1.0,9.01
8482149,52,Cole Perfetti,Winnipeg Jets,Center,"10/27/2022, 19:14:00",2.0,3.0,4.0,9.0,6.0,5.0,0.0,1.0,0.0,5.0,2.0,5.0,15.59
8479345,53,Jakob Chychrun,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:00",,,,,,,,,,,,,
8475178,53,Zack Kassian,Arizona Coyotes,Right Wing,"10/27/2022, 19:14:00",1.0,0.0,9.0,5.0,6.0,10.0,0.0,0.0,0.0,1.0,-4.0,1.0,10.49
8475747,53,Patrik Nemeth,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:00",0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,16.12
8475760,53,Nick Bjugstad,Arizona Coyotes,Center,"10/27/2022, 19:14:00",0.0,2.0,0.0,7.0,6.0,13.0,0.0,0.0,49.43,3.0,0.0,2.0,14.36
8476329,53,Travis Boyd,Arizona Coyotes,Center,"10/27/2022, 19:14:00",1.0,4.0,2.0,7.0,6.0,3.0,0.0,2.0,41.18,6.0,-3.0,5.0,18.34
8476906,53,Shayne Gostisbehere,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:00",4.0,4.0,4.0,23.0,6.0,3.0,2.0,5.0,0.0,11.0,-4.0,8.0,23.15
8477070,53,Liam O'Brien,Arizona Coyotes,Center,"10/27/2022, 19:14:01",0.0,1.0,14.0,1.0,6.0,23.0,0.0,0.0,100.0,2.0,-2.0,1.0,12.14
8477384,53,Josh Brown,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:01",1.0,1.0,4.0,9.0,6.0,17.0,0.0,0.0,0.0,15.0,1.0,2.0,19.13
8477941,53,Nick Ritchie,Arizona Coyotes,Left Wing,"10/27/2022, 19:14:01",3.0,2.0,10.0,10.0,6.0,12.0,3.0,4.0,0.0,1.0,-5.0,5.0,15.19
8477951,53,Nick Schmaltz,Arizona Coyotes,Center,"10/27/2022, 19:14:01",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.26
8478062,53,Dysin Mayo,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:01",0.0,0.0,2.0,5.0,5.0,10.0,0.0,0.0,0.0,9.0,-5.0,0.0,17.16
8478432,53,Christian Fischer,Arizona Coyotes,Right Wing,"10/27/2022, 19:14:02",1.0,2.0,2.0,9.0,6.0,9.0,0.0,0.0,0.0,4.0,0.0,3.0,14.22
8478474,53,Lawson Crouse,Arizona Coyotes,Left Wing,"10/27/2022, 19:14:02",2.0,2.0,0.0,9.0,6.0,13.0,0.0,0.0,0.0,2.0,-2.0,4.0,16.35
8479343,53,Clayton Keller,Arizona Coyotes,Right Wing,"10/27/2022, 19:14:03",2.0,5.0,0.0,11.0,6.0,0.0,1.0,3.0,33.33,1.0,-4.0,7.0,18.31
8479442,53,Troy Stecher,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:03",0.0,0.0,4.0,8.0,6.0,4.0,0.0,0.0,0.0,11.0,-7.0,0.0,19.43
8479976,53,Juuso Valimaki,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:04",0.0,2.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,17.1
