id,gamedate,homeid,awayid
2022021055,2023-03-12T23:00:00Z,1,12
2022021056,2023-03-12T23:00:00Z,19,54
2022021057,2023-03-12T23:00:00Z,14,52
2022021059,2023-03-13T01:00:00Z,20,9
2022021058,2023-03-13T01:30:00Z,53,30
2022021060,2023-03-13T01:30:00Z,24,18
2022021061,2023-03-13T23:30:00Z,10,7
2022021062,2023-03-13T23:30:00Z,8,21
2022021063,2023-03-14T02:00:00Z,55,25
2022021064,2023-03-14T23:00:00Z,5,8
2022021065,2023-03-14T23:00:00Z,1,14
2022021066,2023-03-14T23:00:00Z,4,54
2022021067,2023-03-14T23:00:00Z,3,15
2022021068,2023-03-14T23:00:00Z,12,52
2022021069,2023-03-15T00:00:00Z,18,17
2022021070,2023-03-15T00:30:00Z,16,6
2022021071,2023-03-15T01:00:00Z,22,9
2022021072,2023-03-15T02:00:00Z,53,20
2022021073,2023-03-15T02:00:00Z,23,25
2022021074,2023-03-15T02:30:00Z,28,29
2022021075,2023-03-15T02:30:00Z,26,2
2022021076,2023-03-15T23:00:00Z,15,7
2022021077,2023-03-15T23:00:00Z,10,21
2022021078,2023-03-16T01:30:00Z,19,30
2022021079,2023-03-16T02:00:00Z,24,2
2022021080,2023-03-16T23:00:00Z,9,21
2022021081,2023-03-16T23:00:00Z,13,8
2022021082,2023-03-16T23:00:00Z,3,5
2022021083,2023-03-16T23:00:00Z,1,14
2022021084,2023-03-17T00:00:00Z,52,6
2022021085,2023-03-17T00:00:00Z,18,16
2022021086,2023-03-17T01:00:00Z,22,25
2022021087,2023-03-17T02:00:00Z,54,20
2022021088,2023-03-17T02:00:00Z,53,23
2022021089,2023-03-17T02:30:00Z,26,29
2022021090,2023-03-17T02:30:00Z,28,55
2022021091,2023-03-17T23:00:00Z,4,7
2022021092,2023-03-17T23:00:00Z,10,12
2022021093,2023-03-17T23:00:00Z,15,19
2022021094,2023-03-18T02:00:00Z,24,29
2022021095,2023-03-18T17:00:00Z,17,21
2022021096,2023-03-18T18:00:00Z,30,6
2022021097,2023-03-18T18:00:00Z,18,52
2022021098,2023-03-18T20:00:00Z,55,22
2022021099,2023-03-18T21:00:00Z,4,12
2022021100,2023-03-18T22:00:00Z,13,1
2022021101,2023-03-18T23:00:00Z,14,8
2022021102,2023-03-18T23:00:00Z,9,10
2022021103,2023-03-19T00:00:00Z,3,5
2022021104,2023-03-19T02:00:00Z,20,25
2022021105,2023-03-19T02:00:00Z,26,23
2022021106,2023-03-19T02:30:00Z,53,16
2022021107,2023-03-19T02:30:00Z,28,2
2022021108,2023-03-19T17:00:00Z,7,6
2022021109,2023-03-19T18:00:00Z,30,15
2022021110,2023-03-19T20:00:00Z,54,29
2022021111,2023-03-19T23:00:00Z,3,18
2022021112,2023-03-19T23:00:00Z,14,1
2022021113,2023-03-19T23:00:00Z,19,52
2022021114,2023-03-20T00:00:00Z,24,23
2022021115,2023-03-20T23:00:00Z,5,9
2022021116,2023-03-20T23:00:00Z,17,13
2022021117,2023-03-21T01:00:00Z,21,16
2022021118,2023-03-21T01:30:00Z,22,28
2022021119,2023-03-21T02:30:00Z,26,20
2022021120,2023-03-21T23:00:00Z,3,12
2022021121,2023-03-21T23:00:00Z,15,29
2022021122,2023-03-21T23:00:00Z,4,13
2022021123,2023-03-21T23:00:00Z,1,30
2022021124,2023-03-21T23:00:00Z,7,18
2022021125,2023-03-21T23:00:00Z,6,9
2022021126,2023-03-21T23:00:00Z,8,14
2022021127,2023-03-21T23:30:00Z,2,10
2022021128,2023-03-22T00:00:00Z,52,53
2022021129,2023-03-22T00:00:00Z,19,17
2022021130,2023-03-22T00:30:00Z,25,55
2022021131,2023-03-22T02:00:00Z,24,20
2022021132,2023-03-22T02:00:00Z,23,54
2022021133,2023-03-23T00:00:00Z,21,5
2022021134,2023-03-23T02:30:00Z,22,53
2022021136,2023-03-23T22:30:00Z,4,30
2022021135,2023-03-23T23:00:00Z,15,16
2022021137,2023-03-23T23:00:00Z,6,8
2022021138,2023-03-23T23:00:00Z,12,3
2022021139,2023-03-23T23:00:00Z,9,14
2022021140,2023-03-23T23:00:00Z,13,10
2022021141,2023-03-23T23:00:00Z,17,19
2022021142,2023-03-24T00:00:00Z,18,55
2022021143,2023-03-24T01:00:00Z,25,5
2022021144,2023-03-24T01:00:00Z,20,54
2022021145,2023-03-24T02:00:00Z,23,28
2022021146,2023-03-24T02:00:00Z,24,52
2022021147,2023-03-24T23:00:00Z,29,2
2022021148,2023-03-24T23:00:00Z,7,1
2022021149,2023-03-25T01:00:00Z,21,53
2022021150,2023-03-25T17:00:00Z,4,17
2022021151,2023-03-25T17:00:00Z,6,14
2022021152,2023-03-25T18:00:00Z,18,55
2022021153,2023-03-25T20:00:00Z,20,28
2022021154,2023-03-25T20:00:00Z,26,52
2022021155,2023-03-25T21:00:00Z,30,16
2022021156,2023-03-25T21:00:00Z,13,3
2022021157,2023-03-25T21:00:00Z,2,7
2022021158,2023-03-25T23:00:00Z,8,29
2022021159,2023-03-25T23:00:00Z,1,9
2022021160,2023-03-25T23:00:00Z,12,10
2022021161,2023-03-25T23:00:00Z,25,23
2022021162,2023-03-26T00:00:00Z,5,15
2022021163,2023-03-26T02:00:00Z,22,54
2022021164,2023-03-26T02:30:00Z,24,19
2022021165,2023-03-26T19:00:00Z,53,21
2022021166,2023-03-26T21:00:00Z,12,6
2022021167,2023-03-26T22:00:00Z,18,10
2022021168,2023-03-26T22:00:00Z,16,23
2022021169,2023-03-27T02:30:00Z,26,19
2022021170,2023-03-27T23:00:00Z,9,13
2022021171,2023-03-27T23:00:00Z,7,8
2022021172,2023-03-27T23:30:00Z,2,1
2022021173,2023-03-28T00:00:00Z,30,55
2022021174,2023-03-28T02:00:00Z,24,21
2022021175,2023-03-28T02:00:00Z,53,22
2022021176,2023-03-28T23:00:00Z,3,29
2022021177,2023-03-28T23:00:00Z,4,8
2022021178,2023-03-28T23:00:00Z,6,18
2022021179,2023-03-28T23:00:00Z,12,14
2022021180,2023-03-28T23:00:00Z,17,5
2022021181,2023-03-29T00:00:00Z,19,23
2022021182,2023-03-29T00:30:00Z,16,25
2022021183,2023-03-29T01:00:00Z,20,26
2022021184,2023-03-29T02:00:00Z,54,22
2022021185,2023-03-29T02:30:00Z,28,52
2022021186,2023-03-29T23:30:00Z,10,13
2022021187,2023-03-29T23:30:00Z,15,2
2022021188,2023-03-30T02:00:00Z,21,30
2022021189,2023-03-30T23:00:00Z,6,29
2022021190,2023-03-30T23:00:00Z,8,13
2022021191,2023-03-30T23:00:00Z,1,3
2022021192,2023-03-30T23:00:00Z,5,18
2022021193,2023-03-30T23:00:00Z,9,4
2022021194,2023-03-30T23:00:00Z,14,15
2022021195,2023-03-30T23:30:00Z,17,12
2022021196,2023-03-31T00:30:00Z,16,19
2022021197,2023-03-31T01:00:00Z,22,26
2022021198,2023-03-31T02:00:00Z,55,24
2022021199,2023-03-31T02:30:00Z,28,54
2022021200,2023-03-31T23:00:00Z,7,3
2022021201,2023-04-01T00:00:00Z,52,17
2022021202,2023-04-01T02:00:00Z,23,20
2022021203,2023-04-01T02:30:00Z,53,25
2022021204,2023-04-01T17:00:00Z,18,19
2022021205,2023-04-01T19:00:00Z,5,6
2022021206,2023-04-01T23:00:00Z,4,7
2022021207,2023-04-01T23:00:00Z,8,12
2022021208,2023-04-01T23:00:00Z,29,13
2022021209,2023-04-01T23:00:00Z,14,2
2022021210,2023-04-01T23:00:00Z,9,10
2022021211,2023-04-02T00:00:00Z,16,1
2022021212,2023-04-02T01:00:00Z,21,25
2022021213,2023-04-02T02:00:00Z,22,24
2022021214,2023-04-02T02:00:00Z,55,26
2022021215,2023-04-02T02:00:00Z,54,30
2022021216,2023-04-02T02:00:00Z,53,28
2022021217,2023-04-02T17:00:00Z,15,3
2022021218,2023-04-02T19:30:00Z,19,6
2022021219,2023-04-02T22:00:00Z,12,2
2022021220,2023-04-02T22:00:00Z,29,9
2022021221,2023-04-02T22:00:00Z,5,4
2022021222,2023-04-02T23:00:00Z,10,17
2022021223,2023-04-02T23:00:00Z,52,1
2022021224,2023-04-03T00:00:00Z,20,24
2022021225,2023-04-03T00:00:00Z,23,26
2022021226,2023-04-04T00:00:00Z,30,54
2022021227,2023-04-04T00:30:00Z,25,18
2022021228,2023-04-04T02:00:00Z,55,53
2022021229,2023-04-04T23:00:00Z,13,7
2022021230,2023-04-04T23:00:00Z,10,29
2022021231,2023-04-04T23:00:00Z,8,17
2022021232,2023-04-04T23:00:00Z,12,9
2022021233,2023-04-04T23:00:00Z,1,5
2022021234,2023-04-05T00:00:00Z,19,4
2022021235,2023-04-05T00:00:00Z,18,54
2022021236,2023-04-05T01:00:00Z,20,16
2022021238,2023-04-05T02:00:00Z,23,55
2022021237,2023-04-05T02:30:00Z,26,22
2022021239,2023-04-05T02:30:00Z,28,21
2022021240,2023-04-05T23:30:00Z,52,20
2022021241,2023-04-05T23:30:00Z,3,14
2022021242,2023-04-06T02:00:00Z,24,22
2022021243,2023-04-06T23:00:00Z,1,29
2022021244,2023-04-06T23:00:00Z,5,30
2022021245,2023-04-06T23:00:00Z,13,9
2022021246,2023-04-06T23:00:00Z,6,10
2022021247,2023-04-06T23:00:00Z,8,15
2022021248,2023-04-06T23:00:00Z,17,7
2022021249,2023-04-06T23:30:00Z,2,14
2022021250,2023-04-07T00:00:00Z,18,12
2022021251,2023-04-07T00:00:00Z,19,3
2022021252,2023-04-07T00:30:00Z,25,4
2022021254,2023-04-07T02:00:00Z,23,16
2022021255,2023-04-07T02:00:00Z,54,26
2022021253,2023-04-07T02:30:00Z,55,53
2022021256,2023-04-07T02:30:00Z,28,21
2022021257,2023-04-08T16:30:00Z,7,12
2022021258,2023-04-08T17:00:00Z,30,19
2022021269,2023-04-08T19:30:00Z,25,54
2022021259,2023-04-08T20:00:00Z,28,22
2022021260,2023-04-08T21:30:00Z,53,24
2022021261,2023-04-08T23:00:00Z,15,13
2022021262,2023-04-08T23:00:00Z,10,8
2022021263,2023-04-08T23:00:00Z,29,3
2022021264,2023-04-08T23:00:00Z,52,18
2022021265,2023-04-08T23:00:00Z,6,1
2022021267,2023-04-08T23:00:00Z,9,14
2022021268,2023-04-08T23:30:00Z,2,4
2022021266,2023-04-09T00:00:00Z,17,5
2022021270,2023-04-09T02:00:00Z,23,20
2022021271,2023-04-09T02:00:00Z,55,16
2022021272,2023-04-09T02:30:00Z,26,21
2022021273,2023-04-09T22:00:00Z,4,6
2022021274,2023-04-10T00:30:00Z,24,21
2022021275,2023-04-10T23:00:00Z,3,7
2022021276,2023-04-10T23:00:00Z,9,12
2022021277,2023-04-10T23:00:00Z,15,2
2022021278,2023-04-10T23:00:00Z,52,28
2022021279,2023-04-10T23:00:00Z,13,10
2022021280,2023-04-10T23:00:00Z,17,25
2022021281,2023-04-11T01:00:00Z,16,30
2022021282,2023-04-11T01:30:00Z,20,18
2022021283,2023-04-11T02:00:00Z,53,55
2022021284,2023-04-11T02:30:00Z,26,23
2022021285,2023-04-11T23:00:00Z,1,7
2022021287,2023-04-11T23:00:00Z,4,29
2022021288,2023-04-11T23:00:00Z,12,17
2022021289,2023-04-11T23:00:00Z,14,10
2022021290,2023-04-11T23:00:00Z,6,15
2022021286,2023-04-11T23:30:00Z,5,16
2022021291,2023-04-12T00:00:00Z,30,52
2022021292,2023-04-12T01:30:00Z,21,22
2022021293,2023-04-12T02:00:00Z,54,55
2022021294,2023-04-12T02:00:00Z,24,23
2022021295,2023-04-12T23:00:00Z,2,8
2022021296,2023-04-12T23:30:00Z,19,25
2022021297,2023-04-13T02:00:00Z,20,28
2022021298,2023-04-13T23:00:00Z,8,6
2022021299,2023-04-13T23:00:00Z,13,12
2022021300,2023-04-13T23:00:00Z,14,17
2022021301,2023-04-13T23:00:00Z,15,1
2022021302,2023-04-13T23:00:00Z,7,9
2022021303,2023-04-13T23:00:00Z,29,5
2022021304,2023-04-13T23:00:00Z,3,10
2022021305,2023-04-14T00:00:00Z,18,30
2022021307,2023-04-14T00:00:00Z,25,19
2022021306,2023-04-14T00:30:00Z,16,4
2022021308,2023-04-14T01:00:00Z,22,28
2022021309,2023-04-14T01:00:00Z,21,52
2022021310,2023-04-14T02:00:00Z,24,26
2022021311,2023-04-14T02:00:00Z,53,23
2022021312,2023-04-14T02:30:00Z,55,54
